Row_ID,Invoice_ID,Date,Client,Product,Quantity,Unit_Price_INR,Total_Amount_INR
2029,INV-3269,2025-12-27,Client-134: M/s Rakesh Weavers,Kutch Embroidery Border (Label-407),25,246.47,6161.75
2030,INV-2237,2025-05-15,Client-080: Shri Nayna Weavers,Silk Printed (Label-112),213,103.37,22017.81
2031,INV-1950,2025-06-27,Client-051: M/s Brijesh Saree Centre,Gold Zardozi (Label-501),34,274.92,9347.28
2032,INV-3551,2025-07-30,Client-012: M/s Nayna Event Planners,Chiffon Pleated (Label-119),84,67.63,5680.92
2033,INV-3725,2025-10-28,Client-092: M/s Pushpa Silk House,Gold Zardozi (Label-501),19,281.7,5352.3
2034,INV-3930,2024-05-10,Client-037: M/s Vinod Fashion House,Raw Silk Ribbon (Label-115),57,114.37,6519.09
2035,INV-1952,2023-06-26,Client-119: M/s Bhikhabhai Emporium,Satin 1-Inch (Label-101),73,32.31,2358.63
2036,INV-2680,2024-08-27,Client-134: M/s Rakesh Weavers,Kutch Embroidery Border (Label-407),145,236.68,34318.6
2037,INV-2918,2025-08-15,Client-065: Shri Arvind Emporium,Banarasi Zari Border (Label-302),44,131.07,5767.08
2038,INV-2286,2024-02-08,Client-083: M/s Vandana Exports,Polyester Grosgrain (Label-408),551,33.35,18375.85
2039,INV-1110,2024-09-06,Client-139: M/s Gopal Fashion House,Metallic Zari (Label-306),82,150.4,12332.8
2040,INV-2356,2023-03-28,Client-060: Smt. Seema Fabrics,Organza Sheer (Label-210),229,60.0,13740.0
2041,INV-0592,2023-09-05,Client-101: Smt. Manju Garments,Silk Printed (Label-112),355,94.18,33433.9
2042,INV-3711,2025-03-27,Client-027: M/s Rajendra Creations,Organza Sheer (Label-210),174,57.21,9954.54
2043,INV-1577,2025-10-19,Client-068: M/s Madhuri Fabrics,Satin 1-Inch (Label-101),225,37.02,8329.5
2044,INV-2588,2024-11-14,Client-032: Shri Lakshmi Event Planners,Jacquard Brocade (Label-315),13,177.67,2309.71
2045,INV-0214,2023-04-28,Client-104: M/s Nirmala Designs,Lace Trim Border (Label-217),178,65.17,11600.26
2046,INV-0779,2024-03-03,Client-021: M/s Yash Emporium,Multicolor Taffeta (Label-308),357,93.3,33308.1
2047,INV-3032,2025-06-07,Client-012: M/s Nayna Event Planners,Gota Patti (Label-204),28,85.13,2383.64
2048,INV-2466,2025-03-02,Client-060: Smt. Seema Fabrics,Velvet Roll (Label-405),177,128.33,22714.41
2049,INV-2044,2025-01-12,Client-079: M/s Savita Weavers,Jacquard Brocade (Label-315),277,177.37,49131.49
2050,INV-3288,2026-04-08,Client-040: M/s Drashti Fashion House,Chanderi Block Print (Label-221),277,123.92,34325.84
2051,INV-2299,2023-06-28,Client-003: M/s Vinod Traders,Gota Patti (Label-204),203,89.02,18071.06
2052,INV-2502,2025-06-06,Client-076: Smt. Ashok Designs,Lace Trim Border (Label-217),36,69.17,2490.12
2053,INV-1568,2025-06-28,Client-079: M/s Savita Weavers,Metallic Zari (Label-306),2,159.33,318.66
2054,INV-3024,2023-10-09,Client-060: Smt. Seema Fabrics,Banarasi Zari Border (Label-302),172,154.0,26488.0
2055,INV-3544,2023-10-31,Client-092: M/s Pushpa Silk House,Metallic Zari (Label-306),60,144.05,8643.0
2056,INV-2354,2023-08-25,Client-067: M/s Bhavik Traders,Nylon Woven (Label-501),24,26.54,636.96
2057,INV-3609,2023-08-03,Client-100: Smt. Kavita Saree Centre,Organza Sheer (Label-210),1833,57.87,106075.71
2058,INV-1344,2024-03-05,Client-133: Smt. Manisha Designs,Kutch Embroidery Border (Label-407),169,243.15,41092.35
2059,INV-2014,2026-07-17,Client-089: M/s Naresh Fashion House,Satin 1-Inch (Label-101),146,32.95,4810.7
2060,INV-0274,2024-08-11,Client-016: M/s Padma Garments,Satin 1-Inch (Label-101),105,36.07,3787.35
2061,INV-0072,2023-12-25,Client-114: M/s Padma Enterprises,Cotton Herringbone (Label-203),570,39.32,22412.4
2062,INV-1088,2025-02-22,Client-084: M/s Kantilal Embroidery Works,Organza Sheer (Label-210),51,52.83,2694.33
2063,INV-0395,2024-02-28,Client-146: M/s Yash Fashion House,Lace Trim Border (Label-217),281,65.42,18383.02
2064,INV-0584,2025-07-06,Client-128: M/s Balaji Event Planners,Multicolor Taffeta (Label-308),133,84.76,11273.08
2065,INV-3867,2023-12-07,Client-089: M/s Naresh Fashion House,Satin 1-Inch (Label-101),109,33.38,3638.42
2066,INV-2718,2024-01-11,Client-028: Shri Tarun Industries,Satin 2-Inch (Label-102),13,51.26,666.38
2067,INV-3826,2025-10-17,Client-095: M/s Shardaben Handloom,Cotton Herringbone (Label-203),241,45.69,11011.29
2068,INV-3649,2024-04-12,Client-048: M/s Bhavesh Traders,Multicolor Taffeta (Label-308),1428,84.42,120551.76
2069,INV-2319,2025-02-28,Client-007: M/s Hasmukh Collections,Organza Sheer (Label-210),51,58.17,2966.67
2070,INV-1764,2023-07-24,Client-127: M/s Nayna Boutique,Lace Trim Border (Label-217),62,67.18,4165.16
2071,INV-3011,2026-07-25,Client-099: M/s Sushila Garments,Raw Silk Ribbon (Label-115),65,120.88,7857.2
2072,INV-1260,2023-12-11,Client-047: M/s Harish Creations,Cotton Herringbone (Label-203),57,44.25,2522.25
2073,INV-0527,2024-03-14,Client-058: Smt. Deepika Fashion House,Patola Woven Border (Label-330),164,235.34,38595.76
2074,INV-0378,2024-01-18,Client-051: M/s Brijesh Saree Centre,Multicolor Taffeta (Label-308),163,81.21,13237.23
2075,INV-1560,2025-06-07,Client-123: M/s Alka Collections,Satin 1-Inch (Label-101),10,34.97,349.7
2076,INV-2508,2025-06-06,Client-010: M/s Pallavi Designs,Patola Woven Border (Label-330),35,263.97,9238.95
2077,INV-1964,2025-02-01,Client-009: M/s Narottam Weavers,Metallic Zari (Label-306),20,166.44,3328.8
2078,INV-3569,2023-10-13,Client-085: M/s Nayna Industries,Velvet Roll (Label-405),151,121.17,18296.67
2079,INV-0349,2023-07-10,Client-084: M/s Kantilal Embroidery Works,Chiffon Pleated (Label-119),120,67.69,8122.8
2080,INV-3140,2026-05-21,Client-018: Smt. Foram Fabrics,Silver Tissue (Label-312),224,213.68,47864.32
2081,INV-1710,2026-03-28,Client-038: M/s Natubhai Creations,Multicolor Taffeta (Label-308),53,94.62,5014.86
2082,INV-1051,2026-05-11,Client-149: Shri Alpesh Saree Centre,Satin 2-Inch (Label-102),145,50.66,7345.7
2083,INV-0591,2023-10-15,Client-105: M/s Anjali Collections,Velvet Roll (Label-405),15,114.1,1711.5
2084,INV-0520,2025-02-04,Client-132: M/s Shanta Creations,Jacquard Brocade (Label-315),33,159.8,5273.4
2085,INV-2700,2023-02-24,Client-008: M/s Natubhai Exports,Kutch Embroidery Border (Label-407),174,211.91,36872.34
2086,INV-1084,2026-04-06,Client-103: Shri Vijay Fashion House,Lace Trim Border (Label-217),58,64.69,3752.02
2087,INV-2357,2024-10-16,Client-102: M/s Sita Industries,Gota Patti (Label-204),155,85.17,13201.35
2088,INV-3997,2023-04-03,Client-111: Shri Rekha Textiles,Gota Patti (Label-204),201,79.37,15953.37
2089,INV-1810,2025-12-02,Client-142: M/s Vandana Boutique,Silk Printed (Label-112),53,87.83,4654.99
2090,INV-3878,2024-11-23,Client-098: M/s Bhavna Garments,Polyester Grosgrain (Label-408),19,33.23,631.37
2091,INV-0793,2023-07-13,Client-092: M/s Pushpa Silk House,Organza Sheer (Label-210),66,51.02,3367.32
2092,INV-3808,2025-04-29,Client-076: Smt. Ashok Designs,Polyester Grosgrain (Label-408),6,34.19,205.14
2093,INV-2556,2025-08-07,Client-147: M/s Jagdish Silk House,Nylon Woven (Label-501),32,30.37,971.84
2094,INV-2222,2023-07-22,Client-024: M/s Chirag Industries,Patola Woven Border (Label-330),65,257.74,16753.1
2095,INV-1531,2024-03-30,Client-123: M/s Alka Collections,Banarasi Zari Border (Label-302),33,145.29,4794.57
2096,INV-1411,2024-06-06,Client-090: Shri Prital Handloom,Gold Zardozi (Label-501),219,291.71,63884.49
2097,INV-2916,2025-04-05,Client-026: Smt. Vivek Fabrics,Polyester Grosgrain (Label-408),156,34.98,5456.88
2098,INV-3164,2024-06-05,Client-010: M/s Pallavi Designs,Multicolor Taffeta (Label-308),121,96.19,11638.99
2099,INV-0084,2026-05-12,Client-035: M/s Chandrakant Silk House,Satin 1-Inch (Label-101),530,33.43,17717.9
2100,INV-3137,2024-11-11,Client-021: M/s Yash Emporium,Kutch Embroidery Border (Label-407),8,247.51,1980.08
2101,INV-0021,2023-06-08,Client-061: M/s Poonam Enterprises,Cotton Herringbone (Label-203),522,40.62,21203.64
2102,INV-2245,2023-09-18,Client-010: M/s Pallavi Designs,Satin 2-Inch (Label-102),20,49.79,995.8
2103,INV-1563,2023-05-28,Client-117: Smt. Narottam Emporium,Chanderi Block Print (Label-221),51,147.7,7532.7
2104,INV-0974,2025-04-03,Client-148: M/s Navin Fabrics,Silver Tissue (Label-312),135,180.86,24416.1
2105,INV-2600,2023-10-06,Client-106: Smt. Kamlesh Designs,Kutch Embroidery Border (Label-407),99,220.23,21802.77
2106,INV-1099,2025-02-18,Client-089: M/s Naresh Fashion House,Lace Trim Border (Label-217),249,63.86,15901.14
2107,INV-2741,2026-07-14,Client-056: M/s Shyamlal Textiles,Gota Patti (Label-204),443,86.05,38120.15
2108,INV-2417,2023-12-28,Client-012: M/s Nayna Event Planners,Polyester Grosgrain (Label-408),135,29.97,4045.95
2109,INV-3086,2025-05-29,Client-141: Shri Brijesh Event Planners,Nylon Woven (Label-501),70,30.74,2151.8
2110,INV-3363,2024-02-28,Client-129: M/s Padma Industries,Raw Silk Ribbon (Label-115),1100,118.65,130515.0
2111,INV-1454,2024-08-19,Client-097: M/s Deepika Designs,Banarasi Zari Border (Label-302),1061,158.95,168645.95
2112,INV-2973,2024-10-04,Client-013: M/s Gopal Exports,Velvet Roll (Label-405),116,110.98,12873.68
2113,INV-3526,2024-09-16,Client-115: M/s Vijay Fashion House,Satin 2-Inch (Label-102),95,53.83,5113.85
2114,INV-2127,2023-09-20,Client-139: M/s Gopal Fashion House,Lace Trim Border (Label-217),189,70.94,13407.66
2115,INV-0907,2025-02-15,Client-016: M/s Padma Garments,Satin 1-Inch (Label-101),340,33.02,11226.8
2116,INV-2400,2023-07-17,Client-049: Shri Ketan Industries,Gota Patti (Label-204),567,76.78,43534.26
2117,INV-2933,2023-07-14,Client-140: M/s Brijesh Weavers,Satin 1-Inch (Label-101),56,33.15,1856.4
2118,INV-0948,2023-09-03,Client-034: M/s Mansukhbhai Event Planners,Chiffon Pleated (Label-119),46,77.35,3558.1
2119,INV-2499,2025-03-28,Client-120: M/s Usha Enterprises,Lace Trim Border (Label-217),20,69.97,1399.4
2120,INV-2893,2023-12-07,Client-016: M/s Padma Garments,Multicolor Taffeta (Label-308),47,91.85,4316.95
2121,INV-0716,2024-06-15,Client-068: M/s Madhuri Fabrics,Nylon Woven (Label-501),316,26.71,8440.36
2122,INV-2650,2025-12-28,Client-029: M/s Hitesh Boutique,Silver Tissue (Label-312),415,194.19,80588.85
2123,INV-0687,2023-11-28,Client-131: M/s Geeta Fabrics,Chiffon Pleated (Label-119),57,79.29,4519.53
2124,INV-3411,2023-09-13,Client-085: M/s Nayna Industries,Nylon Woven (Label-501),22,26.41,581.02
2125,INV-2942,2026-05-04,Client-022: Shri Champa Traders,Jacquard Brocade (Label-315),7,175.38,1227.66
2126,INV-3966,2023-11-27,Client-119: M/s Bhikhabhai Emporium,Gold Zardozi (Label-501),141,290.98,41028.18
2127,INV-0886,2026-05-02,Client-086: M/s Neha Fashion House,Multicolor Taffeta (Label-308),198,94.85,18780.3
2128,INV-0918,2023-06-23,Client-107: M/s Ramniklal Event Planners,Multicolor Taffeta (Label-308),140,94.93,13290.2
2129,INV-2463,2024-07-06,Client-032: Shri Lakshmi Event Planners,Velvet Roll (Label-405),83,113.91,9454.53
2130,INV-3660,2024-12-11,Client-135: M/s Anjali Emporium,Raw Silk Ribbon (Label-115),90,115.98,10438.2
2131,INV-1266,2026-07-21,Client-005: M/s Nayna Garments,Cotton Herringbone (Label-203),93,42.45,3947.85
2132,INV-0484,2026-06-06,Client-145: M/s Rahul Decorators,Velvet Roll (Label-405),464,130.48,60542.72
2133,INV-2991,2025-05-26,Client-123: M/s Alka Collections,Patola Woven Border (Label-330),22,248.7,5471.4
2134,INV-3455,2023-08-03,Client-056: M/s Shyamlal Textiles,Chanderi Block Print (Label-221),151,122.3,18467.3
2135,INV-0278,2024-11-17,Client-140: M/s Brijesh Weavers,Gold Zardozi (Label-501),91,279.66,25449.06
2136,INV-0989,2024-10-29,Client-084: M/s Kantilal Embroidery Works,Nylon Woven (Label-501),39,29.56,1152.84
2137,INV-2085,2023-06-01,Client-106: Smt. Kamlesh Designs,Organza Sheer (Label-210),242,59.11,14304.62
2138,INV-1246,2023-04-10,Client-079: M/s Savita Weavers,Polyester Grosgrain (Label-408),94,30.18,2836.92
2139,INV-0572,2023-08-22,Client-117: Smt. Narottam Emporium,Cotton Herringbone (Label-203),127,44.82,5692.14
2140,INV-1436,2023-06-16,Client-122: M/s Bhikhabhai Enterprises,Patola Woven Border (Label-330),61,267.86,16339.46
2141,INV-0994,2023-05-03,Client-029: M/s Hitesh Boutique,Multicolor Taffeta (Label-308),52,87.27,4538.04
2142,INV-3296,2025-04-16,Client-018: Smt. Foram Fabrics,Velvet Roll (Label-405),37,124.09,4591.33
2143,INV-2261,2023-10-23,Client-045: M/s Akash Saree Centre,Chiffon Pleated (Label-119),494,82.49,40750.06
2144,INV-0586,2026-05-22,Client-078: M/s Prital Exports,Gold Zardozi (Label-501),69,283.49,19560.81
2145,INV-1350,2023-11-11,Client-085: M/s Nayna Industries,Kutch Embroidery Border (Label-407),75,235.97,17697.75
2146,INV-1008,2023-06-15,Client-086: M/s Neha Fashion House,Banarasi Zari Border (Label-302),92,145.43,13379.56
2147,INV-0675,2023-07-17,Client-010: M/s Pallavi Designs,Silver Tissue (Label-312),86,195.13,16781.18
2148,INV-0448,2025-11-30,Client-096: M/s Kiran Emporium,Multicolor Taffeta (Label-308),84,96.35,8093.4
2149,INV-3889,2025-08-21,Client-122: M/s Bhikhabhai Enterprises,Satin 2-Inch (Label-102),367,54.52,20008.84
2150,INV-2995,2025-11-23,Client-124: M/s Bhavesh Exports,Satin 2-Inch (Label-102),12,54.92,659.04
2151,INV-2065,2025-10-05,Client-085: M/s Nayna Industries,Gold Zardozi (Label-501),237,279.06,66137.22
2152,INV-3161,2025-05-05,Client-101: Smt. Manju Garments,Multicolor Taffeta (Label-308),62,95.99,5951.38
2153,INV-2501,2024-08-28,Client-090: Shri Prital Handloom,Multicolor Taffeta (Label-308),261,95.21,24849.81
2154,INV-1691,2025-12-28,Client-011: M/s Kavya Industries,Metallic Zari (Label-306),437,164.63,71943.31
2155,INV-3298,2025-09-06,Client-089: M/s Naresh Fashion House,Metallic Zari (Label-306),9,151.97,1367.73
2156,INV-1248,2025-05-05,Client-080: Shri Nayna Weavers,Kutch Embroidery Border (Label-407),286,227.81,65153.66
2157,INV-1986,2024-01-03,Client-133: Smt. Manisha Designs,Velvet Roll (Label-405),30,119.16,3574.8
2158,INV-0295,2026-03-30,Client-109: M/s Padma Silk House,Lace Trim Border (Label-217),70,67.61,4732.7
2159,INV-1548,2023-01-08,Client-056: M/s Shyamlal Textiles,Kutch Embroidery Border (Label-407),832,239.05,198889.6
2160,INV-2013,2025-03-09,Client-009: M/s Narottam Weavers,Patola Woven Border (Label-330),35,267.61,9366.35
2161,INV-0589,2023-07-19,Client-057: M/s Drashti Emporium,Gota Patti (Label-204),119,82.3,9793.7
2162,INV-2130,2026-06-13,Client-058: Smt. Deepika Fashion House,Cotton Herringbone (Label-203),82,39.35,3226.7
2163,INV-3062,2026-02-07,Client-076: Smt. Ashok Designs,Lace Trim Border (Label-217),312,64.82,20223.84
2164,INV-0426,2025-04-30,Client-103: Shri Vijay Fashion House,Satin 1-Inch (Label-101),370,35.98,13312.6
2165,INV-1055,2024-12-30,Client-075: Smt. Seema Exports,Gold Zardozi (Label-501),20,287.78,5755.6
2166,INV-3321,2025-02-10,Client-067: M/s Bhavik Traders,Kutch Embroidery Border (Label-407),259,247.44,64086.96
2167,INV-0557,2023-02-14,Client-044: Shri Meena Silk House,Velvet Roll (Label-405),179,116.8,20907.2
2168,INV-3533,2025-04-08,Client-074: M/s Amrut Fashion House,Raw Silk Ribbon (Label-115),475,116.65,55408.75
2169,INV-2576,2026-07-29,Client-018: Smt. Foram Fabrics,Nylon Woven (Label-501),96,29.87,2867.52
2170,INV-3542,2025-12-16,Client-071: M/s Kavya Fabrics,Embroidered Mirror Work (Label-422),29,196.87,5709.23
2171,INV-3539,2025-12-19,Client-052: Smt. Anita Saree Centre,Chiffon Pleated (Label-119),48,76.62,3677.76
2172,INV-2697,2023-03-13,Client-022: Shri Champa Traders,Raw Silk Ribbon (Label-115),24,115.75,2778.0
2173,INV-1194,2025-06-11,Client-138: Smt. Natubhai Weavers,Silk Printed (Label-112),36,87.14,3137.04
2174,INV-1717,2023-08-16,Client-014: Shri Usha Fabrics,Banarasi Zari Border (Label-302),51,147.18,7506.18
2175,INV-3157,2026-04-07,Client-136: M/s Anjali Decorators,Silk Printed (Label-112),154,87.77,13516.58
2176,INV-3605,2023-12-01,Client-052: Smt. Anita Saree Centre,Velvet Roll (Label-405),86,122.27,10515.22
2177,INV-3923,2023-06-13,Client-135: M/s Anjali Emporium,Chanderi Block Print (Label-221),37,137.04,5070.48
2178,INV-2458,2024-02-24,Client-146: M/s Yash Fashion House,Banarasi Zari Border (Label-302),68,130.79,8893.72
2179,INV-1286,2025-03-22,Client-072: M/s Arun Fashion House,Kutch Embroidery Border (Label-407),16,230.01,3680.16
2180,INV-3464,2026-03-24,Client-150: M/s Kantilal Event Planners,Satin 1-Inch (Label-101),982,31.57,31001.74
2181,INV-2581,2026-04-29,Client-127: M/s Nayna Boutique,Silver Tissue (Label-312),62,214.35,13289.7
2182,INV-3189,2023-11-19,Client-030: M/s Shardaben Fashion House,Polyester Grosgrain (Label-408),248,33.77,8374.96
2183,INV-2088,2024-10-04,Client-093: Shri Niraj Boutique,Multicolor Taffeta (Label-308),62,92.35,5725.7
2184,INV-1890,2023-12-08,Client-029: M/s Hitesh Boutique,Raw Silk Ribbon (Label-115),66,112.44,7421.04
2185,INV-1592,2023-01-28,Client-040: M/s Drashti Fashion House,Banarasi Zari Border (Label-302),4,156.05,624.2
2186,INV-3525,2024-07-06,Client-037: M/s Vinod Fashion House,Patola Woven Border (Label-330),81,261.52,21183.12
2187,INV-2163,2024-05-30,Client-085: M/s Nayna Industries,Embroidered Mirror Work (Label-422),212,217.01,46006.12
2188,INV-3188,2024-08-08,Client-068: M/s Madhuri Fabrics,Chanderi Block Print (Label-221),65,136.2,8853.0
2189,INV-2272,2023-11-16,Client-148: M/s Navin Fabrics,Silk Printed (Label-112),28,88.36,2474.08
2190,INV-3217,2023-07-24,Client-142: M/s Vandana Boutique,Nylon Woven (Label-501),80,30.2,2416.0
2191,INV-1138,2024-01-12,Client-035: M/s Chandrakant Silk House,Gota Patti (Label-204),114,83.31,9497.34
2192,INV-3336,2024-01-04,Client-097: M/s Deepika Designs,Satin 1-Inch (Label-101),69,33.85,2335.65
2193,INV-3761,2024-02-10,Client-069: Smt. Mohan Designs,Satin 1-Inch (Label-101),323,36.07,11650.61
2194,INV-3781,2024-11-05,Client-012: M/s Nayna Event Planners,Chiffon Pleated (Label-119),79,74.56,5890.24
2195,INV-1712,2025-12-23,Client-068: M/s Madhuri Fabrics,Velvet Roll (Label-405),87,130.25,11331.75
2196,INV-3619,2024-02-10,Client-059: M/s Sita Fabrics,Banarasi Zari Border (Label-302),377,143.47,54088.19
2197,INV-0454,2023-09-03,Client-078: M/s Prital Exports,Raw Silk Ribbon (Label-115),201,99.89,20077.89
2198,INV-0914,2025-03-18,Client-098: M/s Bhavna Garments,Chiffon Pleated (Label-119),73,73.22,5345.06
2199,INV-2670,2024-07-05,Client-083: M/s Vandana Exports,Lace Trim Border (Label-217),50,67.1,3355.0
2200,INV-1200,2025-09-26,Client-016: M/s Padma Garments,Gold Zardozi (Label-501),111,253.07,28090.77
2201,INV-1275,2025-10-30,Client-082: M/s Dhaval Event Planners,Patola Woven Border (Label-330),21,272.27,5717.67
2202,INV-0038,2024-02-11,Client-063: Smt. Padma Saree Centre,Velvet Roll (Label-405),8,124.73,997.84
2203,INV-0975,2024-03-12,Client-045: M/s Akash Saree Centre,Metallic Zari (Label-306),155,146.02,22633.1
2204,INV-0984,2026-07-06,Client-071: M/s Kavya Fabrics,Banarasi Zari Border (Label-302),39,136.12,5308.68
2205,INV-2663,2023-08-24,Client-130: M/s Jignesh Creations,Chanderi Block Print (Label-221),99,129.33,12803.67
2206,INV-1419,2024-12-06,Client-069: Smt. Mohan Designs,Silk Printed (Label-112),1008,103.17,103995.36
2207,INV-1561,2023-12-27,Client-126: M/s Mukesh Garments,Jacquard Brocade (Label-315),132,180.16,23781.12
2208,INV-0040,2025-01-28,Client-088: M/s Pooja Creations,Gota Patti (Label-204),114,90.94,10367.16
2209,INV-1487,2023-12-02,Client-040: M/s Drashti Fashion House,Metallic Zari (Label-306),201,175.76,35327.76
2210,INV-2543,2025-08-27,Client-094: M/s Dilip Weavers,Jacquard Brocade (Label-315),400,171.18,68472.0
2211,INV-0170,2026-04-03,Client-011: M/s Kavya Industries,Multicolor Taffeta (Label-308),876,95.2,83395.2
2212,INV-1356,2023-04-28,Client-003: M/s Vinod Traders,Jacquard Brocade (Label-315),538,168.94,90889.72
2213,INV-2388,2026-01-15,Client-111: Shri Rekha Textiles,Satin 1-Inch (Label-101),17,35.72,607.24
2214,INV-3594,2024-07-20,Client-023: M/s Navin Embroidery Works,Velvet Roll (Label-405),84,110.43,9276.12
2215,INV-2615,2025-09-10,Client-035: M/s Chandrakant Silk House,Gota Patti (Label-204),2090,89.78,187640.2
2216,INV-2754,2026-05-11,Client-042: M/s Pooja Traders,Banarasi Zari Border (Label-302),163,151.22,24648.86
2217,INV-1641,2024-09-10,Client-129: M/s Padma Industries,Velvet Roll (Label-405),63,124.78,7861.14
2218,INV-1291,2023-04-17,Client-083: M/s Vandana Exports,Embroidered Mirror Work (Label-422),333,224.46,74745.18
2219,INV-1381,2025-05-01,Client-084: M/s Kantilal Embroidery Works,Metallic Zari (Label-306),4,161.99,647.96
2220,INV-1934,2023-06-10,Client-055: M/s Balaji Collections,Jacquard Brocade (Label-315),207,190.59,39452.13
2221,INV-0580,2025-02-27,Client-143: M/s Prakash Silk House,Raw Silk Ribbon (Label-115),9,100.2,901.8
2222,INV-2031,2024-02-14,Client-076: Smt. Ashok Designs,Satin 1-Inch (Label-101),87,37.76,3285.12
2223,INV-0893,2023-04-14,Client-014: Shri Usha Fabrics,Satin 1-Inch (Label-101),775,34.49,26729.75
2224,INV-0781,2026-06-17,Client-011: M/s Kavya Industries,Satin 1-Inch (Label-101),86,37.34,3211.24
2225,INV-0160,2025-01-11,Client-028: Shri Tarun Industries,Nylon Woven (Label-501),158,27.64,4367.12
2226,INV-0003,2026-05-26,Client-030: M/s Shardaben Fashion House,Chiffon Pleated (Label-119),195,80.99,15793.05
2227,INV-3214,2025-03-24,Client-013: M/s Gopal Exports,Silver Tissue (Label-312),10,213.57,2135.7
2228,INV-3291,2025-01-20,Client-042: M/s Pooja Traders,Jacquard Brocade (Label-315),12,186.03,2232.36
2229,INV-0850,2026-02-01,Client-044: Shri Meena Silk House,Metallic Zari (Label-306),86,162.1,13940.6
2230,INV-2402,2025-05-14,Client-104: M/s Nirmala Designs,Gota Patti (Label-204),11,88.36,971.96
2231,INV-1597,2026-02-19,Client-020: M/s Jagdish Fabrics,Multicolor Taffeta (Label-308),167,87.6,14629.2
2232,INV-1777,2025-02-25,Client-108: M/s Shyam Event Planners,Satin 1-Inch (Label-101),290,31.93,9259.7
2233,INV-1914,2023-09-18,Client-042: M/s Pooja Traders,Gold Zardozi (Label-501),286,293.9,84055.4
2234,INV-1044,2026-04-24,Client-023: M/s Navin Embroidery Works,Gota Patti (Label-204),151,83.46,12602.46
2235,INV-1545,2024-08-16,Client-145: M/s Rahul Decorators,Banarasi Zari Border (Label-302),553,153.54,84907.62
2236,INV-3718,2025-02-05,Client-065: Shri Arvind Emporium,Organza Sheer (Label-210),109,51.19,5579.71
2237,INV-0054,2024-02-02,Client-093: Shri Niraj Boutique,Jacquard Brocade (Label-315),187,168.08,31430.96
2238,INV-3853,2025-12-13,Client-086: M/s Neha Fashion House,Satin 2-Inch (Label-102),430,46.53,20007.9
2239,INV-1912,2025-09-27,Client-081: M/s Mahesh Traders,Chanderi Block Print (Label-221),11,127.86,1406.46
2240,INV-2823,2023-11-30,Client-085: M/s Nayna Industries,Silver Tissue (Label-312),257,207.05,53211.85
2241,INV-2674,2025-12-12,Client-017: M/s Rahul Creations,Banarasi Zari Border (Label-302),130,138.27,17975.1
2242,INV-3490,2024-12-19,Client-061: M/s Poonam Enterprises,Metallic Zari (Label-306),19,161.2,3062.8
2243,INV-0825,2024-10-01,Client-085: M/s Nayna Industries,Multicolor Taffeta (Label-308),30,88.74,2662.2
2244,INV-3574,2023-12-26,Client-033: M/s Vivek Fabrics,Kutch Embroidery Border (Label-407),6,240.81,1444.86
2245,INV-1390,2023-01-28,Client-032: Shri Lakshmi Event Planners,Polyester Grosgrain (Label-408),28,30.31,848.68
2246,INV-3270,2024-05-25,Client-003: M/s Vinod Traders,Kutch Embroidery Border (Label-407),223,227.49,50730.27
2247,INV-3115,2023-04-01,Client-062: M/s Deepak Creations,Satin 2-Inch (Label-102),92,50.01,4600.92
2248,INV-1608,2023-06-11,Client-024: M/s Chirag Industries,Nylon Woven (Label-501),364,30.15,10974.6
2249,INV-1595,2025-05-17,Client-070: M/s Yash Designs,Satin 1-Inch (Label-101),64,35.15,2249.6
2250,INV-0772,2025-11-02,Client-048: M/s Bhavesh Traders,Gota Patti (Label-204),112,87.04,9748.48
2251,INV-2274,2026-06-08,Client-010: M/s Pallavi Designs,Patola Woven Border (Label-330),205,229.85,47119.25
2252,INV-1869,2023-08-13,Client-031: M/s Paresh Garments,Multicolor Taffeta (Label-308),22,94.84,2086.48
2253,INV-1086,2023-09-08,Client-128: M/s Balaji Event Planners,Nylon Woven (Label-501),19,28.72,545.68
2254,INV-2712,2025-06-10,Client-012: M/s Nayna Event Planners,Gold Zardozi (Label-501),180,290.85,52353.0
2255,INV-1326,2025-02-05,Client-110: M/s Anita Embroidery Works,Chanderi Block Print (Label-221),171,128.1,21905.1
2256,INV-1464,2023-07-16,Client-122: M/s Bhikhabhai Enterprises,Jacquard Brocade (Label-315),66,190.58,12578.28
2257,INV-0807,2025-01-18,Client-083: M/s Vandana Exports,Lace Trim Border (Label-217),115,66.22,7615.3
2258,INV-2476,2025-01-20,Client-067: M/s Bhavik Traders,Satin 2-Inch (Label-102),734,46.58,34189.72
2259,INV-2109,2026-03-30,Client-032: Shri Lakshmi Event Planners,Jacquard Brocade (Label-315),42,183.98,7727.16
2260,INV-2827,2025-05-14,Client-082: M/s Dhaval Event Planners,Raw Silk Ribbon (Label-115),50,105.34,5267.0
2261,INV-3929,2023-07-25,Client-042: M/s Pooja Traders,Gota Patti (Label-204),69,86.76,5986.44
2262,INV-2235,2024-11-08,Client-100: Smt. Kavita Saree Centre,Nylon Woven (Label-501),784,27.28,21387.52
2263,INV-0964,2025-01-05,Client-113: Smt. Kantilal Exports,Silk Printed (Label-112),14,88.16,1234.24
2264,INV-0399,2024-05-21,Client-101: Smt. Manju Garments,Satin 2-Inch (Label-102),18,46.42,835.56
